id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1326113813066887168,1326113813066887168,2020-11-10 04:45:45 Central Standard Time,2020-11-10,04:45:45,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,"@noobxmaster69 good morning wife, drink water 🥺🥺 and sleep tight",en,[],[],[],1,0,1,[],[],https://twitter.com/angstyfanboi/status/1326113813066887168,False,,0,,,,,,,,[],,,,
1326098058279612417,1326098058279612417,2020-11-10 03:43:09 Central Standard Time,2020-11-10,03:43:09,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,I'm fading away and this could be a halsey song but it is now my reality,en,[],[],[],0,0,1,[],[],https://twitter.com/angstyfanboi/status/1326098058279612417,False,,0,,,,,,,,[],,,,
1326078994937155587,1325735928112013312,2020-11-10 02:27:24 Central Standard Time,2020-11-10,02:27:24,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@_lanergege gu wei also good,en,[],[],[],1,0,0,[],[],https://twitter.com/angstyfanboi/status/1326078994937155587,False,,0,,,,,,,,"[{'screen_name': '_lanergege', 'name': 'cheryl🌧 yibo me x4 edit📌', 'id': '2286209160'}]",,,,
1325949515409534978,1325949515409534978,2020-11-09 17:52:54 Central Standard Time,2020-11-09,17:52:54,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,I don't know!  - Carolina,en,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325949515409534978,False,https://twitter.com/beefleaff/status/1311221253504557056,0,,,,,,,,[],,,,
1325942132536963073,1325942132536963073,2020-11-09 17:23:33 Central Standard Time,2020-11-09,17:23:33,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,Toki :c,pl,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325942132536963073,False,,0,,,,,,,,[],,,,
1325879284469215232,1325877445283737602,2020-11-09 13:13:49 Central Standard Time,2020-11-09,13:13:49,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@ChiJiQi9501 my ocd stands for: obsessing constantly (over) dick   /s,en,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325879284469215232,False,,0,,,,,,,,"[{'screen_name': 'ChiJiQi9501', 'name': '💜勇志💜 Comms open!', 'id': '2164386625'}]",,,,
1325877445283737602,1325877445283737602,2020-11-09 13:06:31 Central Standard Time,2020-11-09,13:06:31,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,"cw // nsfw   (ig?)  i have that so called sexuality disorder, it means I'm constantly horny and thirsting yes  /s /jk",en,[],[],[],1,0,2,[],[],https://twitter.com/angstyfanboi/status/1325877445283737602,False,https://twitter.com/yyxyrosie/status/1325603509287460864,0,,,,,,,,[],,,,
1325873670586310657,1325864495017844737,2020-11-09 12:51:31 Central Standard Time,2020-11-09,12:51:31,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@gothjhs 😭😭😭,und,[],[],[],0,0,1,[],[],https://twitter.com/angstyfanboi/status/1325873670586310657,False,,0,,,,,,,,"[{'screen_name': 'gothjhs', 'name': 'leo⁷ is on yoongi lockdown', 'id': '1214581470507012098'}]",,,,
1325873607579406337,1325853166697668608,2020-11-09 12:51:16 Central Standard Time,2020-11-09,12:51:16,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,"@wzcsjina no no, let me be 😭😭😭😭",en,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325873607579406337,False,,0,,,,,,,,"[{'screen_name': 'wzcsjina', 'name': ""𝔍𝔦𝔫𝔞 | Zhuocheng's lovebot"", 'id': '1226618239750418439'}]",,,,
1325872182564691973,1325853166697668608,2020-11-09 12:45:36 Central Standard Time,2020-11-09,12:45:36,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@wzcsjina  https://t.co/LZxrzhzRL2,und,[],[],['https://pbs.twimg.com/media/EmZxuKHXcAAtsot.jpg'],1,0,1,[],[],https://twitter.com/angstyfanboi/status/1325872182564691973,False,,1,https://pbs.twimg.com/media/EmZxuKHXcAAtsot.jpg,,,,,,,[],,,,
1325871740757667840,1325864495017844737,2020-11-09 12:43:51 Central Standard Time,2020-11-09,12:43:51,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@Naya_chitchat JAJSOAKSKSKSK,pt,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325871740757667840,False,,0,,,,,,,,"[{'screen_name': 'Naya_chitchat', 'name': 'Naya☀️', 'id': '1271894840104701952'}]",,,,
1325871708113395718,1325864495017844737,2020-11-09 12:43:43 Central Standard Time,2020-11-09,12:43:43,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@gothjhs IS IT WRONG ✋🏻😭😭,en,[],[],[],1,0,0,[],[],https://twitter.com/angstyfanboi/status/1325871708113395718,False,,0,,,,,,,,"[{'screen_name': 'gothjhs', 'name': 'leo⁷ is on yoongi lockdown', 'id': '1214581470507012098'}]",,,,
1325864529218113543,1325864495017844737,2020-11-09 12:15:11 Central Standard Time,2020-11-09,12:15:11,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,now that's better,en,[],[],[],1,0,0,[],[],https://twitter.com/angstyfanboi/status/1325864529218113543,False,,0,,,,,,,,[],,,,
1325864495017844737,1325864495017844737,2020-11-09 12:15:03 Central Standard Time,2020-11-09,12:15:03,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,This feels like a bad 2ha synopsis,en,[],[],[],2,0,7,[],[],https://twitter.com/angstyfanboi/status/1325864495017844737,False,https://twitter.com/Stands/status/1325820086352031750,0,,,,,,,,[],,,,
1325861843072643077,1325861578684719107,2020-11-09 12:04:31 Central Standard Time,2020-11-09,12:04:31,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@cwnsupremacist IM SOBBING,en,[],[],[],0,0,1,[],[],https://twitter.com/angstyfanboi/status/1325861843072643077,False,,0,,,,,,,,"[{'screen_name': 'cwnsupremacist', 'name': 'em⁹²² ⚢ qq•gk', 'id': '1234823701796970496'}]",,,,
1325861784813789184,1325861784813789184,2020-11-09 12:04:17 Central Standard Time,2020-11-09,12:04:17,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,THAT I CHECKED,en,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325861784813789184,False,,0,,,,,,,,[],,,,
1325861757601148928,1325861757601148928,2020-11-09 12:04:10 Central Standard Time,2020-11-09,12:04:10,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,ON A POCKET,en,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325861757601148928,False,,0,,,,,,,,[],,,,
1325861734251442181,1325861734251442181,2020-11-09 12:04:05 Central Standard Time,2020-11-09,12:04:05,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,IT WENT INTO THE WASHING MACHINE,en,[],[],[],0,0,1,[],[],https://twitter.com/angstyfanboi/status/1325861734251442181,False,,0,,,,,,,,[],,,,
1325861578684719107,1325861578684719107,2020-11-09 12:03:28 Central Standard Time,2020-11-09,12:03:28,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,I FOUND MY RING,en,[],[],[],1,0,1,[],[],https://twitter.com/angstyfanboi/status/1325861578684719107,False,,0,,,,,,,,[],,,,
1325843936938692612,1325816854145724417,2020-11-09 10:53:22 Central Standard Time,2020-11-09,10:53:22,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@ChiJiQi9501 EAT THEM,en,[],[],[],1,0,0,[],[],https://twitter.com/angstyfanboi/status/1325843936938692612,False,,0,,,,,,,,"[{'screen_name': 'ChiJiQi9501', 'name': '💜勇志💜 Comms open!', 'id': '2164386625'}]",,,,
1325831442694361089,1325816854145724417,2020-11-09 10:03:43 Central Standard Time,2020-11-09,10:03:43,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@ChiJiQi9501 U GO BABY,en,[],[],[],1,0,0,[],[],https://twitter.com/angstyfanboi/status/1325831442694361089,False,,0,,,,,,,,"[{'screen_name': 'ChiJiQi9501', 'name': '💜勇志💜 Comms open!', 'id': '2164386625'}]",,,,
1325831380367003650,1325644345991598081,2020-11-09 10:03:28 Central Standard Time,2020-11-09,10:03:28,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@huachengcult eye...,und,[],[],[],1,0,0,[],[],https://twitter.com/angstyfanboi/status/1325831380367003650,False,,0,,,,,,,,"[{'screen_name': 'huachengcult', 'name': 'FAE ♡’S HUA HUA 🌈|AMBIE DAY!!!💕', 'id': '1297435973505044480'}]",,,,
1325827556256444421,1325816854145724417,2020-11-09 09:48:16 Central Standard Time,2020-11-09,09:48:16,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@ChiJiQi9501 you can do it!!,en,[],[],[],1,0,0,[],[],https://twitter.com/angstyfanboi/status/1325827556256444421,False,,0,,,,,,,,"[{'screen_name': 'ChiJiQi9501', 'name': '💜勇志💜 Comms open!', 'id': '2164386625'}]",,,,
1325822914642522112,1325816854145724417,2020-11-09 09:29:50 Central Standard Time,2020-11-09,09:29:50,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@ChiJiQi9501 tea? ☹️,und,[],[],[],1,0,0,[],[],https://twitter.com/angstyfanboi/status/1325822914642522112,False,,0,,,,,,,,"[{'screen_name': 'ChiJiQi9501', 'name': '💜勇志💜 Comms open!', 'id': '2164386625'}]",,,,
1325822786640732162,1325816854145724417,2020-11-09 09:29:19 Central Standard Time,2020-11-09,09:29:19,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@ChiJiQi9501 🥺🥺🥺🥺🥺🥺🥺,und,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325822786640732162,False,,0,,,,,,,,"[{'screen_name': 'ChiJiQi9501', 'name': '💜勇志💜 Comms open!', 'id': '2164386625'}]",,,,
1325817505798098954,1325816854145724417,2020-11-09 09:08:20 Central Standard Time,2020-11-09,09:08:20,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@ChiJiQi9501 I am so incredibly proud of you rn 🥺🥺🥺  /gen,en,[],[],[],2,0,0,[],[],https://twitter.com/angstyfanboi/status/1325817505798098954,False,,0,,,,,,,,"[{'screen_name': 'ChiJiQi9501', 'name': '💜勇志💜 Comms open!', 'id': '2164386625'}]",,,,
1325817003874070537,1324734213870952448,2020-11-09 09:06:20 Central Standard Time,2020-11-09,09:06:20,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@noobxmaster69 very very hot,en,[],[],[],0,0,1,[],[],https://twitter.com/angstyfanboi/status/1325817003874070537,False,,0,,,,,,,,"[{'screen_name': 'noobxmaster69', 'name': 'skylar', 'id': '1124945854295625728'}]",,,,
1325816486913519618,1325816486913519618,2020-11-09 09:04:17 Central Standard Time,2020-11-09,09:04:17,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,"therapy prompts are cathartic bc while the universe says ""no &lt;3"" to me getting help, i grab my comfort characters and put them through it and say ""fuck it""  and then hope not to go through a depressive episode 🤭🤭",en,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325816486913519618,False,,0,,,,,,,,[],,,,
1325815937191342089,1324734213870952448,2020-11-09 09:02:06 Central Standard Time,2020-11-09,09:02:06,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@noobxmaster69 the sexual tension inherent to a smart dumbass and a hot capable man spending time together 🥵🥵🥵🥵,en,[],[],[],1,0,1,[],[],https://twitter.com/angstyfanboi/status/1325815937191342089,False,,0,,,,,,,,"[{'screen_name': 'noobxmaster69', 'name': 'skylar', 'id': '1124945854295625728'}]",,,,
1325815444519981057,1325809813771571200,2020-11-09 09:00:09 Central Standard Time,2020-11-09,09:00:09,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@RUOYESIVAN it is 🥺🥺🥺,en,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325815444519981057,False,,0,,,,,,,,"[{'screen_name': 'RUOYESIVAN', 'name': '˗ˏˋel.ˎˊ˗', 'id': '1270610365861117952'}]",,,,
1325811398191034370,1325809813771571200,2020-11-09 08:44:04 Central Standard Time,2020-11-09,08:44:04,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@RUOYESIVAN 60%!!,und,[],[],[],1,0,1,[],[],https://twitter.com/angstyfanboi/status/1325811398191034370,False,,0,,,,,,,,"[{'screen_name': 'RUOYESIVAN', 'name': '˗ˏˋel.ˎˊ˗', 'id': '1270610365861117952'}]",,,,
1325810857952022528,1325789737349734410,2020-11-09 08:41:55 Central Standard Time,2020-11-09,08:41:55,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@ventigender 40%,und,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325810857952022528,False,,0,,,,,,,,"[{'screen_name': 'ventigender', 'name': 'flor lost ebg.', 'id': '1130211732452888576'}]",,,,
1325810761827045377,1325810759658573829,2020-11-09 08:41:32 Central Standard Time,2020-11-09,08:41:32,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,giggling in fear,en,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325810761827045377,False,,0,,,,,,,,[],,,,
1325810759658573829,1325810759658573829,2020-11-09 08:41:32 Central Standard Time,2020-11-09,08:41:32,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,"drarry fanfiction but it's just draco finally getting therapy and harry looking at him and saying ""y'know what, if he can so can i"" and then they both get therapy",en,[],[],[],1,0,6,[],[],https://twitter.com/angstyfanboi/status/1325810759658573829,False,,0,,,,,,,,[],,,,
1325809669407977474,1325808649839652864,2020-11-09 08:37:12 Central Standard Time,2020-11-09,08:37:12,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@jingxiangism elise 😭😭😭😭😭,en,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325809669407977474,False,,0,,,,,,,,"[{'screen_name': 'jingxiangism', 'name': '景向谁依的小宝贝', 'id': '1232977771275505665'}]",,,,
1325809065306546182,1325809065306546182,2020-11-09 08:34:48 Central Standard Time,2020-11-09,08:34:48,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,"my super power is to close my eyes for five minutes, even my breathing, and open my eyes ready for the day",en,[],[],[],0,0,1,[],[],https://twitter.com/angstyfanboi/status/1325809065306546182,False,,0,,,,,,,,[],,,,
1325808927578198017,1325808649839652864,2020-11-09 08:34:15 Central Standard Time,2020-11-09,08:34:15,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@jingxiangism 30%,und,[],[],[],1,0,1,[],[],https://twitter.com/angstyfanboi/status/1325808927578198017,False,,0,,,,,,,,"[{'screen_name': 'jingxiangism', 'name': '景向谁依的小宝贝', 'id': '1232977771275505665'}]",,,,
1325808711764414469,1325735928112013312,2020-11-09 08:33:23 Central Standard Time,2020-11-09,08:33:23,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@_lanergege ji chong 😭😭😭😭,in,[],[],[],1,0,0,[],[],https://twitter.com/angstyfanboi/status/1325808711764414469,False,,0,,,,,,,,"[{'screen_name': '_lanergege', 'name': 'cheryl🌧 yibo me x4 edit📌', 'id': '2286209160'}]",,,,
1325803724019785728,1325803724019785728,2020-11-09 08:13:34 Central Standard Time,2020-11-09,08:13:34,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,"nie huaisanG, the headshaker",en,[],[],[],0,1,8,[],[],https://twitter.com/angstyfanboi/status/1325803724019785728,False,https://twitter.com/RevThaMartian/status/970679200624541696,0,,,,,,,,[],,,,
1325802719437856770,1325801167318740992,2020-11-09 08:09:35 Central Standard Time,2020-11-09,08:09:35,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@CHUWANQlU 🤭🤭🤭🤭,und,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325802719437856770,False,,0,,,,,,,,"[{'screen_name': 'CHUWANQlU', 'name': 'sarah', 'id': '1201903643772895232'}]",,,,
1325802012005584896,1325801167318740992,2020-11-09 08:06:46 Central Standard Time,2020-11-09,08:06:46,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@CHUWANQlU WE'RE THE REAL TWINS,en,[],[],[],1,0,1,[],[],https://twitter.com/angstyfanboi/status/1325802012005584896,False,,0,,,,,,,,"[{'screen_name': 'CHUWANQlU', 'name': 'sarah 📖 q i y e', 'id': '1201903643772895232'}]",,,,
1325801576137699328,1325801167318740992,2020-11-09 08:05:02 Central Standard Time,2020-11-09,08:05:02,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@CHUWANQlU 100%,und,[],[],[],1,0,1,[],[],https://twitter.com/angstyfanboi/status/1325801576137699328,False,,0,,,,,,,,"[{'screen_name': 'CHUWANQlU', 'name': 'sarah', 'id': '1201903643772895232'}]",,,,
1325801240849248258,1325793849764052992,2020-11-09 08:03:42 Central Standard Time,2020-11-09,08:03:42,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@yellingla0zu tiny me there,en,[],[],[],0,0,1,[],[],https://twitter.com/angstyfanboi/status/1325801240849248258,False,,0,,,,,,,,"[{'screen_name': 'yellingla0zu', 'name': '达尼（ ÒㅅÓ)ゝ𝙷𝚞𝚊𝙻𝚒𝚊𝚗𝚆𝚎𝚎𝚗👻 | 📖 𝚝𝚐𝚌𝚏 𝟻', 'id': '1191615199725228033'}]",,,,
1325800225517301763,1325735928112013312,2020-11-09 07:59:40 Central Standard Time,2020-11-09,07:59:40,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@_lanergege JI CHONG I'M READY,en,[],[],[],1,0,0,[],[],https://twitter.com/angstyfanboi/status/1325800225517301763,False,,0,,,,,,,,"[{'screen_name': '_lanergege', 'name': 'cheryl🌧 yibo me x4 edit📌', 'id': '2286209160'}]",,,,
1325800177614065664,1325764369536360448,2020-11-09 07:59:29 Central Standard Time,2020-11-09,07:59:29,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@dianxiangst are we the same person 😳😳😳😳😳,en,[],[],[],0,0,0,[],[],https://twitter.com/angstyfanboi/status/1325800177614065664,False,,0,,,,,,,,"[{'screen_name': 'dianxiangst', 'name': 'N I A ✿', 'id': '1277389626970275841'}]",,,,
1325784193759109123,1325764369536360448,2020-11-09 06:55:58 Central Standard Time,2020-11-09,06:55:58,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@yinyuist the power 😋😋😋😋,en,[],[],[],1,0,1,[],[],https://twitter.com/angstyfanboi/status/1325784193759109123,False,,0,,,,,,,,"[{'screen_name': 'yinyuist', 'name': 'yuan 🪁 maria’s wife 💘', 'id': '1248598685413343232'}]",,,,
1325783679625535502,1325764369536360448,2020-11-09 06:53:55 Central Standard Time,2020-11-09,06:53:55,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@yinyuist omg amazing 😳😳😳😳,en,[],[],[],1,0,1,[],[],https://twitter.com/angstyfanboi/status/1325783679625535502,False,,0,,,,,,,,"[{'screen_name': 'yinyuist', 'name': 'meg 🪁 maria’s wife 💘', 'id': '1248598685413343232'}]",,,,
1325783629067333632,1325764369536360448,2020-11-09 06:53:43 Central Standard Time,2020-11-09,06:53:43,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@tokirokimoki TOKAROL CIRCUS 😭😭😭😭😭,en,[],[],[],1,0,1,[],[],https://twitter.com/angstyfanboi/status/1325783629067333632,False,,0,,,,,,,,"[{'screen_name': 'tokirokimoki', 'name': 'toki', 'id': '1194651822671224832'}]",,,,
1325782829649842180,1325779884602486784,2020-11-09 06:50:33 Central Standard Time,2020-11-09,06:50:33,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@noobxmaster69 as it should be 🥰🥰🥰🥰,en,[],[],[],0,0,1,[],[],https://twitter.com/angstyfanboi/status/1325782829649842180,False,,0,,,,,,,,"[{'screen_name': 'noobxmaster69', 'name': 'skylar', 'id': '1124945854295625728'}]",,,,
1325780791276789767,1325779884602486784,2020-11-09 06:42:27 Central Standard Time,2020-11-09,06:42:27,-0600,1246795213840007170,angstyfanboi,carol;ʲᵃᶦ'ˢ ˡᵒᵛᵉᵇᵒᵗ,,@noobxmaster69 80% 👨‍❤️‍💋‍👨👨‍❤️‍💋‍👨👨‍❤️‍💋‍👨👨‍❤️‍💋‍👨,und,[],[],[],1,0,0,[],[],https://twitter.com/angstyfanboi/status/1325780791276789767,False,,0,,,,,,,,"[{'screen_name': 'noobxmaster69', 'name': 'skylar', 'id': '1124945854295625728'}]",,,,
